rule,name,value
ruler_45_lr-rev,average,4.005999999999999
ruler_46_lr,average,4.005999999999999
ruler_46_lr-rev,average,4.005999999999999
ruler_47_r,average,4.005999999999999
ruler_48_lr,average,4.005999999999999
ruler_48_lr-rev,average,4.005999999999999
ruler_49_lr,average,4.005999999999999
ruler_49_lr-rev,average,4.005999999999999
ruler_50_lr,average,4.005999999999999
ruler_50_lr-rev,average,4.005999999999999
ruler_51_lr,average,4.005999999999999
ruler_51_lr-rev,average,4.005999999999999
ruler_52_lr,average,4.005999999999999
ruler_52_lr-rev,average,4.005999999999999
ruler_53_r,average,4.005999999999999
ruler_54_r,average,4.005999999999999
ruler_55_lr,average,4.005999999999999
ruler_55_lr-rev,average,4.005999999999999
ruler_56_lr,average,4.005999999999999
ruler_56_lr-rev,average,4.005999999999999
ruler_57_r,average,4.005999999999999
ruler_58_lr,average,4.005999999999999
ruler_58_lr-rev,average,4.005999999999999
ruler_59_lr,average,4.005999999999999
ruler_59_lr-rev,average,4.005999999999999
ruler_60_r,average,4.005999999999999
ruler_61_lr,average,4.005999999999999
ruler_61_lr-rev,average,4.005999999999999
ruler_62_r,average,4.005999999999999
ruler_63_r,average,4.005999999999999
ruler_64_lr,average,4.005999999999999
ruler_64_lr-rev,average,4.005999999999999
ruler_65_lr,average,4.005999999999999
ruler_65_lr-rev,average,4.005999999999999
ruler_66_lr,average,4.005999999999999
ruler_66_lr-rev,average,4.005999999999999
ruler_67_lr,average,4.005999999999999
ruler_67_lr-rev,average,4.005999999999999
ruler_68_lr,average,4.005999999999999
ruler_68_lr-rev,average,4.005999999999999
ruler_69_lr,average,4.005999999999999
ruler_69_lr-rev,average,4.005999999999999
ruler_70_r,average,4.005999999999999
ruler_71_r,average,4.005999999999999
ruler_72_lr,average,4.005999999999999
ruler_72_lr-rev,average,4.005999999999999
ruler_73_lr,average,4.005999999999999
ruler_73_lr-rev,average,4.005999999999999
ruler_74_r,average,4.005999999999999
ruler_75_lr,average,4.005999999999999
ruler_75_lr-rev,average,4.005999999999999
ruler_76_lr,average,4.005999999999999
ruler_76_lr-rev,average,4.005999999999999
ruler_77_lr,average,4.005999999999999
ruler_77_lr-rev,average,4.005999999999999
ruler_78_lr,average,4.005999999999999
ruler_78_lr-rev,average,4.005999999999999
ruler_79_lr,average,4.005999999999999
ruler_79_lr-rev,average,4.005999999999999
ruler_80_lr,average,4.005999999999999
ruler_80_lr-rev,average,4.005999999999999
ruler_81_lr,average,4.005999999999999
ruler_81_lr-rev,average,4.005999999999999
ruler_82_lr,average,4.005999999999999
ruler_82_lr-rev,average,4.005999999999999
ruler_83_lr,average,4.005999999999999
ruler_83_lr-rev,average,4.005999999999999
ruler_84_lr,average,4.005999999999999
ruler_84_lr-rev,average,4.005999999999999
ruler_85_lr,average,4.005999999999999
ruler_85_lr-rev,average,4.005999999999999
ruler_86_lr,average,4.005999999999999
ruler_86_lr-rev,average,4.005999999999999
ruler_87_lr,average,4.005999999999999
ruler_87_lr-rev,average,4.005999999999999
ruler_88_lr,average,4.005999999999999
ruler_88_lr-rev,average,4.005999999999999
ruler_89_lr,average,4.005999999999999
ruler_89_lr-rev,average,4.005999999999999
ruler_90_r,average,4.005999999999999
ruler_91_lr,average,4.005999999999999
ruler_91_lr-rev,average,4.005999999999999
ruler_92_lr,average,4.005999999999999
ruler_92_lr-rev,average,4.005999999999999
ruler_93_lr,average,4.005999999999999
ruler_93_lr-rev,average,4.005999999999999
ruler_94_lr,average,4.005999999999999
ruler_94_lr-rev,average,4.005999999999999
ruler_95_lr,average,4.005999999999999
ruler_95_lr-rev,average,4.005999999999999
ruler_96_r,average,4.005999999999999
ruler_97_lr,average,4.005999999999999
ruler_97_lr-rev,average,4.005999999999999
ruler_98_r,average,4.005999999999999
ruler_99_lr,average,4.005999999999999
ruler_99_lr-rev,average,4.005999999999999
ruler_100_r,average,4.005999999999999
ruler_101_r,average,4.005999999999999
ruler_102_lr,average,4.005999999999999
ruler_102_lr-rev,average,4.005999999999999
ruler_103_r,average,4.005999999999999
ruler_104_r,average,4.005999999999999
ruler_105_r,average,4.005999999999999
ruler_106_lr,average,4.005999999999999
ruler_106_lr-rev,average,4.005999999999999
ruler_107_r,average,4.005999999999999
ruler_108_lr,average,4.005999999999999
ruler_108_lr-rev,average,4.005999999999999
ruler_109_lr,average,4.005999999999999
ruler_109_lr-rev,average,4.005999999999999
ruler_110_r,average,4.005999999999999
ruler_111_r,average,4.005999999999999
ruler_112_r,average,3.0049999999999994
ruler_113_lr,average,3.0049999999999994
ruler_113_lr-rev,average,3.0049999999999994
ruler_114_lr,average,3.0049999999999994
ruler_114_lr-rev,average,3.0049999999999994
ruler_115_r,average,3.0049999999999994
ruler_116_lr,average,3.0049999999999994
ruler_116_lr-rev,average,3.0049999999999994
ruler_117_lr,average,3.0049999999999994
ruler_117_lr-rev,average,3.0049999999999994
ruler_118_r,average,3.0049999999999994
ruler_119_r,average,3.0049999999999994
ruler_120_lr,average,3.0049999999999994
ruler_120_lr-rev,average,3.0049999999999994
ruler_121_lr,average,3.0049999999999994
ruler_121_lr-rev,average,3.0049999999999994
ruler_122_lr,average,3.0049999999999994
ruler_122_lr-rev,average,3.0049999999999994
ruler_123_r,average,2.0039999999999996
ruler_124_lr,average,2.5039999999999996
ruler_124_lr-rev,average,2.5039999999999996
ruler_125_lr,average,2.5039999999999996
ruler_125_lr-rev,average,2.5039999999999996
ruler_126_lr,average,2.5039999999999996
ruler_126_lr-rev,average,2.5039999999999996
ruler_127_lr,average,2.5039999999999996
ruler_127_lr-rev,average,2.5039999999999996
ruler_128_lr,average,30.003999999999998
ruler_128_lr-rev,average,30.003999999999998
ruler_129_lr,average,3.0039999999999996
ruler_129_lr-rev,average,3.0039999999999996
ruler_130_lr,average,3.0039999999999996
ruler_130_lr-rev,average,3.0039999999999996
ruler_131_r,average,30.003999999999998
ruler_132_lr,average,30.003999999999998
ruler_132_lr-rev,average,30.003999999999998
ruler_133_lr,average,3.0039999999999996
ruler_133_lr-rev,average,3.0039999999999996
ruler_134_r,average,1.0029999999999997
ruler_135_lr,average,1.5029999999999997
ruler_135_lr-rev,average,1.5029999999999997
ruler_136_r,average,2.0029999999999997
ruler_137_r,average,2.0029999999999997
ruler_138_r,average,2.0029999999999997
ruler_139_r,average,20.003
ruler_140_lr,average,2.0029999999999997
ruler_140_lr-rev,average,2.0029999999999997
ruler_141_lr,average,2.5029999999999997
ruler_141_lr-rev,average,2.5029999999999997
ruler_142_lr,average,2.5029999999999997
ruler_142_lr-rev,average,2.5029999999999997
ruler_143_lr,average,2.5029999999999997
ruler_143_lr-rev,average,2.5029999999999997
ruler_144_lr,average,2.5029999999999997
ruler_144_lr-rev,average,2.5029999999999997
ruler_145_lr,average,2.5029999999999997
ruler_145_lr-rev,average,2.5029999999999997
ruler_146_lr,average,3.0029999999999997
ruler_146_lr-rev,average,3.0029999999999997
ruler_147_r,average,1.0019999999999998
ruler_148_r,average,1.0019999999999998
ruler_149_r,average,10.001999999999999
ruler_150_r,average,10.001999999999999
ruler_151_lr,average,1.5019999999999998
ruler_151_lr-rev,average,1.5019999999999998
ruler_152_lr,average,1.5019999999999998
ruler_152_lr-rev,average,1.5019999999999998
ruler_153_lr,average,1.5019999999999998
ruler_153_lr-rev,average,1.5019999999999998
ruler_154_lr,average,2.002
ruler_154_lr-rev,average,2.002
ruler_155_lr,average,20.002
ruler_155_lr-rev,average,20.002
ruler_156_lr,average,2.002
ruler_156_lr-rev,average,2.002
ruler_157_lr,average,25.001999999999995
ruler_157_lr-rev,average,25.001999999999995
ruler_158_lr,average,2021.3079999999998
ruler_158_lr-rev,average,2021.3079999999998
ruler_159_lr,average,2021.3079999999998
ruler_159_lr-rev,average,2021.3079999999998
ruler_160_lr,average,2021.3079999999998
ruler_160_lr-rev,average,2021.3079999999998
ruler_161_r,average,20.003
ruler_162_lr,average,15.000999999999998
ruler_162_lr-rev,average,15.000999999999998
ruler_163_lr,average,2.001
ruler_163_lr-rev,average,2.001
ruler_164_lr,average,20.000999999999998
ruler_164_lr-rev,average,20.000999999999998
ruler_165_lr,average,2020.9040000000002
ruler_165_lr-rev,average,2020.9040000000002
ruler_166_lr,average,2020.9040000000002
ruler_166_lr-rev,average,2020.9040000000002
ruler_167_lr,average,5.001499999999999
ruler_167_lr-rev,average,5.001499999999999
ruler_168_lr,average,5.001499999999999
ruler_168_lr-rev,average,5.001499999999999
ruler_169_lr,average,5.001499999999999
ruler_169_lr-rev,average,5.001499999999999
ruler_170_lr,average,5.001499999999999
ruler_170_lr-rev,average,5.001499999999999
ruler_171_lr,average,10.0015
ruler_171_lr-rev,average,10.0015
ruler_172_r,average,5.001499999999999
ruler_173_lr,average,15.001999999999999
ruler_173_lr-rev,average,15.001999999999999
litvec,average,0.21250000000000002
litvec-0-0,average,0.21050000000000002
litvec-0-1,average,0.21050000000000002
litvec-0-2,average,0.21050000000000002
litvec-0-3,average,0.21050000000000002
ruler_0_lr,differential,0
ruler_0_lr-rev,differential,0
ruler_1_lr,differential,0
ruler_1_lr-rev,differential,0
ruler_2_r,differential,0
ruler_3_lr,differential,0
ruler_3_lr-rev,differential,0
ruler_4_r,differential,0
ruler_5_lr,differential,0
ruler_5_lr-rev,differential,0
ruler_6_lr,differential,0
ruler_6_lr-rev,differential,0
ruler_7_lr,differential,0
ruler_7_lr-rev,differential,0
ruler_8_lr,differential,0
ruler_8_lr-rev,differential,0
ruler_9_lr,differential,0
ruler_9_lr-rev,differential,0
ruler_10_lr,differential,0
ruler_10_lr-rev,differential,0
ruler_11_lr,differential,0
ruler_11_lr-rev,differential,0
ruler_12_r,differential,0
ruler_13_lr,differential,0
ruler_13_lr-rev,differential,0
ruler_14_lr,differential,0
ruler_14_lr-rev,differential,0
ruler_15_lr,differential,0
ruler_15_lr-rev,differential,0
ruler_16_r,differential,0
ruler_17_lr,differential,0
ruler_17_lr-rev,differential,0
ruler_18_lr,differential,0
ruler_18_lr-rev,differential,0
ruler_19_lr,differential,0
ruler_19_lr-rev,differential,0
ruler_20_lr,differential,0
ruler_20_lr-rev,differential,0
ruler_21_lr,differential,0
ruler_21_lr-rev,differential,0
ruler_22_r,differential,0
ruler_23_r,differential,0
ruler_24_lr,differential,0
ruler_24_lr-rev,differential,0
ruler_25_r,differential,0
ruler_26_r,differential,0
ruler_27_lr,differential,-1
ruler_27_lr-rev,differential,1
ruler_28_lr,differential,-1
ruler_28_lr-rev,differential,1
ruler_29_lr,differential,-1
ruler_29_lr-rev,differential,1
ruler_30_lr,differential,1
ruler_30_lr-rev,differential,-1
ruler_31_lr,differential,0
ruler_31_lr-rev,differential,0
ruler_32_r,differential,0
ruler_33_lr,differential,0
ruler_33_lr-rev,differential,0
ruler_34_lr,differential,0
ruler_34_lr-rev,differential,0
ruler_35_r,differential,0
ruler_36_lr,differential,0
ruler_36_lr-rev,differential,0
ruler_37_lr,differential,0
ruler_37_lr-rev,differential,0
ruler_38_r,differential,0
ruler_39_lr,differential,0
ruler_39_lr-rev,differential,0
ruler_40_r,differential,0
ruler_41_r,differential,0
ruler_42_r,differential,0
ruler_43_r,differential,0
ruler_44_r,differential,0
ruler_45_lr,differential,0
ruler_45_lr-rev,differential,0
ruler_46_lr,differential,0
ruler_46_lr-rev,differential,0
ruler_47_r,differential,0
ruler_48_lr,differential,0
ruler_48_lr-rev,differential,0
ruler_49_lr,differential,0
ruler_49_lr-rev,differential,0
ruler_50_lr,differential,0
ruler_50_lr-rev,differential,0
ruler_51_lr,differential,0
ruler_51_lr-rev,differential,0
ruler_52_lr,differential,0
ruler_52_lr-rev,differential,0
ruler_53_r,differential,0
ruler_54_r,differential,0
ruler_55_lr,differential,0
ruler_55_lr-rev,differential,0
ruler_56_lr,differential,0
ruler_56_lr-rev,differential,0
ruler_57_r,differential,0
ruler_58_lr,differential,0
ruler_58_lr-rev,differential,0
ruler_59_lr,differential,0
ruler_59_lr-rev,differential,0
ruler_60_r,differential,0
ruler_61_lr,differential,0
ruler_61_lr-rev,differential,0
ruler_62_r,differential,0
ruler_63_r,differential,0
ruler_64_lr,differential,0
ruler_64_lr-rev,differential,0
ruler_65_lr,differential,0
ruler_65_lr-rev,differential,0
ruler_66_lr,differential,0
ruler_66_lr-rev,differential,0
ruler_67_lr,differential,0
ruler_67_lr-rev,differential,0
ruler_68_lr,differential,0
ruler_68_lr-rev,differential,0
ruler_69_lr,differential,0
ruler_69_lr-rev,differential,0
ruler_70_r,differential,0
ruler_71_r,differential,0
ruler_72_lr,differential,0
ruler_72_lr-rev,differential,0
ruler_73_lr,differential,0
ruler_73_lr-rev,differential,0
ruler_74_r,differential,0
ruler_75_lr,differential,0
ruler_75_lr-rev,differential,0
ruler_76_lr,differential,0
ruler_76_lr-rev,differential,0
ruler_77_lr,differential,0
ruler_77_lr-rev,differential,0
ruler_78_lr,differential,0
ruler_78_lr-rev,differential,0
ruler_79_lr,differential,0
ruler_79_lr-rev,differential,0
ruler_80_lr,differential,0
ruler_80_lr-rev,differential,0
ruler_81_lr,differential,0
ruler_81_lr-rev,differential,0
ruler_82_lr,differential,0
ruler_82_lr-rev,differential,0
ruler_83_lr,differential,0
ruler_83_lr-rev,differential,0
ruler_84_lr,differential,0
ruler_84_lr-rev,differential,0
ruler_85_lr,differential,0
ruler_85_lr-rev,differential,0
ruler_86_lr,differential,0
ruler_86_lr-rev,differential,0
ruler_87_lr,differential,0
ruler_87_lr-rev,differential,0
ruler_88_lr,differential,0
ruler_88_lr-rev,differential,0
ruler_89_lr,differential,0
ruler_89_lr-rev,differential,0
ruler_90_r,differential,0
ruler_91_lr,differential,0
ruler_91_lr-rev,differential,0
ruler_92_lr,differential,0
ruler_92_lr-rev,differential,0
ruler_93_lr,differential,0
ruler_93_lr-rev,differential,0
ruler_94_lr,differential,0
ruler_94_lr-rev,differential,0
ruler_95_lr,differential,0
ruler_95_lr-rev,differential,0
ruler_96_r,differential,0
ruler_97_lr,differential,0
ruler_97_lr-rev,differential,0
ruler_98_r,differential,0
ruler_99_lr,differential,0
ruler_99_lr-rev,differential,0
ruler_100_r,differential,0
ruler_101_r,differential,0
ruler_102_lr,differential,0
ruler_102_lr-rev,differential,0
ruler_103_r,differential,0
ruler_104_r,differential,0
ruler_105_r,differential,0
ruler_106_lr,differential,0
ruler_106_lr-rev,differential,0
ruler_107_r,differential,0
ruler_108_lr,differential,0
ruler_108_lr-rev,differential,0
ruler_109_lr,differential,0
ruler_109_lr-rev,differential,0
ruler_110_r,differential,0
ruler_111_r,differential,0
ruler_112_r,differential,0
ruler_113_lr,differential,0
ruler_113_lr-rev,differential,0
ruler_114_lr,differential,0
ruler_114_lr-rev,differential,0
ruler_115_r,differential,0
ruler_116_lr,differential,0
ruler_116_lr-rev,differential,0
ruler_117_lr,differential,0
ruler_117_lr-rev,differential,0
ruler_118_r,differential,0
ruler_119_r,differential,0
ruler_120_lr,differential,0
ruler_120_lr-rev,differential,0
ruler_121_lr,differential,0
ruler_121_lr-rev,differential,0
ruler_122_lr,differential,0
ruler_122_lr-rev,differential,0
ruler_123_r,differential,0
ruler_124_lr,differential,-1
ruler_124_lr-rev,differential,1
ruler_125_lr,differential,-1
ruler_125_lr-rev,differential,1
ruler_126_lr,differential,1
ruler_126_lr-rev,differential,-1
ruler_127_lr,differential,-1
ruler_127_lr-rev,differential,1
ruler_128_lr,differential,0
ruler_128_lr-rev,differential,0
ruler_129_lr,differential,0
ruler_129_lr-rev,differential,0
ruler_130_lr,differential,0
ruler_130_lr-rev,differential,0
ruler_131_r,differential,0
ruler_132_lr,differential,0
ruler_132_lr-rev,differential,0
ruler_133_lr,differential,0
ruler_133_lr-rev,differential,0
ruler_134_r,differential,0
ruler_135_lr,differential,-1
ruler_135_lr-rev,differential,1
ruler_136_r,differential,0
ruler_137_r,differential,0
ruler_138_r,differential,0
ruler_139_r,differential,0
ruler_140_lr,differential,0
ruler_140_lr-rev,differential,0
ruler_141_lr,differential,1
ruler_141_lr-rev,differential,-1
ruler_142_lr,differential,1
ruler_142_lr-rev,differential,-1
ruler_143_lr,differential,-1
ruler_143_lr-rev,differential,1
ruler_144_lr,differential,-1
ruler_144_lr-rev,differential,1
ruler_145_lr,differential,1
ruler_145_lr-rev,differential,-1
ruler_146_lr,differential,0
ruler_146_lr-rev,differential,0
ruler_147_r,differential,0
ruler_148_r,differential,0
ruler_149_r,differential,0
ruler_150_r,differential,0
ruler_151_lr,differential,1
ruler_151_lr-rev,differential,-1
ruler_152_lr,differential,-1
ruler_152_lr-rev,differential,1
ruler_153_lr,differential,1
ruler_153_lr-rev,differential,-1
ruler_154_lr,differential,0
ruler_154_lr-rev,differential,0
ruler_155_lr,differential,0
ruler_155_lr-rev,differential,0
ruler_156_lr,differential,-2
ruler_156_lr-rev,differential,2
ruler_157_lr,differential,-9.999999999999996
ruler_157_lr-rev,differential,9.999999999999996
ruler_158_lr,differential,-4038.9999999999995
ruler_158_lr-rev,differential,4038.9999999999995
ruler_159_lr,differential,-4038.9999999999995
ruler_159_lr-rev,differential,4038.9999999999995
ruler_160_lr,differential,-4038.9999999999995
ruler_160_lr-rev,differential,4038.9999999999995
ruler_161_r,differential,0
ruler_162_lr,differential,-9.999999999999998
ruler_162_lr-rev,differential,9.999999999999998
ruler_163_lr,differential,0
ruler_163_lr-rev,differential,0
ruler_164_lr,differential,0
ruler_164_lr-rev,differential,0
ruler_165_lr,differential,-4039.0000000000005
ruler_165_lr-rev,differential,4039.0000000000005
ruler_166_lr,differential,-4039.0000000000005
ruler_166_lr-rev,differential,4039.0000000000005
ruler_167_lr,differential,-10.001
ruler_167_lr-rev,differential,10.001
ruler_168_lr,differential,-10.001
ruler_168_lr-rev,differential,10.001
ruler_169_lr,differential,-10.001
ruler_169_lr-rev,differential,10.001
ruler_170_lr,differential,-10.001
ruler_170_lr-rev,differential,10.001
ruler_171_lr,differential,-0.0009999999999994458
ruler_171_lr-rev,differential,0.0009999999999994458
ruler_172_r,differential,10.001
ruler_173_lr,differential,-10
ruler_173_lr-rev,differential,10
litvec,differential,0.399
litvec-0-0,differential,0.399
litvec-0-1,differential,0.399
litvec-0-2,differential,0.399
litvec-0-3,differential,0.399
